key,fare_amount
2015-01-27 13:08:24.0000002,10.415031433130311
2015-01-27 13:08:24.0000003,11.162615501716155
2011-10-08 11:53:44.0000002,4.582240979856256
2012-12-01 21:12:12.0000002,9.307525830296054
2012-12-01 21:12:12.0000003,16.623041555667008
2012-12-01 21:12:12.0000005,10.053024974453471
2011-10-06 12:10:20.0000001,5.409802290922929
2011-10-06 12:10:20.0000003,49.6173712297192
2011-10-06 12:10:20.0000002,11.325809368549185
2014-02-18 15:22:20.0000002,6.842587521209301
2014-02-18 15:22:20.0000003,8.76443379916817
2014-02-18 15:22:20.0000001,19.297755434400486
2010-03-29 20:20:32.0000002,3.914854101585899
2010-03-29 20:20:32.0000001,6.475131641959658
2011-10-06 03:59:12.0000002,7.139679991724608
2011-10-06 03:59:12.0000001,9.741995088418692
2012-07-15 16:45:04.0000006,4.602689350380998
2012-07-15 16:45:04.0000002,8.312614167232315
2012-07-15 16:45:04.0000003,4.7788527608344795
2012-07-15 16:45:04.0000004,4.413203775837373
2014-10-29 02:09:56.0000001,6.9385829910237575
2014-06-14 13:39:00.00000010,8.461343222953875
2014-06-14 13:39:00.00000060,8.082238668209603
2014-06-14 13:39:00.00000087,7.2817298451589645
2014-06-14 13:39:00.00000050,18.19686788628377
2014-06-14 13:39:00.0000003,6.862345506519436
2014-06-14 13:39:00.000000158,40.670796848207296
2014-06-14 13:39:00.00000015,24.701513514855293
2014-06-14 13:39:00.00000073,6.292790535270468
2014-06-14 13:39:00.00000077,16.29258801415284
2014-06-14 13:39:00.000000145,9.191617734979184
2014-06-14 13:39:00.00000079,5.410483274647876
2014-06-14 13:39:00.000000121,5.15415637556536
2014-06-14 13:39:00.00000021,11.631945415138512
2014-06-14 13:39:00.0000005,8.039926784535197
2014-06-14 13:39:00.000000165,6.75556275336813
2014-06-14 13:39:00.000000184,6.075712058414368
2014-06-14 13:39:00.00000059,6.297416346638973
2014-06-14 13:39:00.00000070,8.163109211470555
2014-06-14 13:39:00.00000068,4.520851183399583
2014-06-14 13:39:00.000000133,17.871675344329432
2014-06-14 13:39:00.000000128,9.236557001002788
2014-06-14 13:39:00.000000136,20.011743423419777
2014-06-14 13:39:00.00000017,12.706549127079006
2014-06-14 13:39:00.000000111,5.644403785458886
2014-06-14 13:39:00.000000115,11.555112424382553
2014-06-14 13:39:00.000000168,6.124531895950057
2014-06-14 13:39:00.00000031,6.758517399608752
2014-06-14 13:39:00.000000116,6.421978802204414
2014-06-14 13:39:00.00000051,4.756598078003528
2014-06-14 13:39:00.000000193,11.927827375160643
2014-06-14 13:39:00.000000132,15.311793070478185
2014-06-14 13:39:00.000000167,23.775823398040206
2014-06-14 13:39:00.00000044,5.8925816901300605
2014-06-14 13:39:00.000000138,7.5508674312528505
2014-06-14 13:39:00.00000066,15.450207236421727
2014-06-14 13:39:00.00000063,9.82655234355524
2014-06-14 13:39:00.000000154,12.624503575089333
2014-06-14 13:39:00.00000097,14.267724807214718
2014-06-14 13:39:00.00000067,13.949900710311216
2014-06-14 13:39:00.000000179,7.018546425428664
2014-06-14 13:39:00.00000092,11.19984783556858
2014-06-14 13:39:00.00000029,5.9204721986776745
2014-06-14 13:39:00.000000177,5.995554795271132
2014-06-14 13:39:00.000000192,7.4616012243325125
2014-06-14 13:39:00.000000181,6.062259516511195
2014-06-14 13:39:00.000000120,11.328394620971842
2014-06-14 13:39:00.0000008,5.3291243123522065
2014-06-14 13:39:00.000000103,4.519771871310651
2014-06-14 13:39:00.00000049,18.23868943758407
2014-06-14 13:39:00.000000108,8.183109122314905
2014-06-14 13:39:00.00000072,5.508048818216716
2014-06-14 13:39:00.000000182,14.178730750457772
2014-06-14 13:39:00.00000061,6.2544506974808565
2014-06-14 13:39:00.00000093,8.784844405092668
2014-06-14 13:39:00.000000170,13.50924298871061
2014-06-14 13:39:00.000000147,51.924036131671
2014-06-14 13:39:00.000000140,4.909588517646985
2014-06-14 13:39:00.000000159,5.509868102077918
2014-06-14 13:39:00.00000012,4.9559795109987546
2014-06-14 13:39:00.00000025,6.9552360480199305
2014-06-14 13:39:00.000000156,5.939088843085022
2014-06-14 13:39:00.000000152,9.224098797320265
2014-06-14 13:39:00.000000129,10.63387785859843
2014-06-14 13:39:00.000000119,18.829016921972105
2014-06-14 13:39:00.000000118,5.364198152586866
2014-06-14 13:39:00.00000076,4.842089999711027
2014-06-14 13:39:00.000000135,8.150053145054684
2014-06-14 13:39:00.00000023,23.165839495412147
2014-06-14 13:39:00.00000082,9.360320342694356
2014-06-14 13:39:00.000000125,12.920030749198329
2014-06-14 13:39:00.00000075,10.81738838769266
2014-06-14 13:39:00.000000124,7.154762418295066
2014-06-14 13:39:00.000000172,6.186919732888391
2014-06-14 13:39:00.00000024,15.470234123587021
2014-06-14 13:39:00.000000169,14.264636563069953
2014-06-14 13:39:00.00000052,12.758915815389917
2014-06-14 13:39:00.000000161,13.151120680086242
2014-06-14 13:39:00.00000038,8.803099630396487
2014-06-14 13:39:00.00000035,11.970423219674071
2014-06-14 13:39:00.00000053,13.809395471102043
2014-06-14 13:39:00.000000183,7.3517971646324005
2014-06-14 13:39:00.000000131,57.165200495224106
2014-06-14 13:39:00.000000180,8.959662538304311
2014-06-14 13:39:00.000000130,7.629625861951146
2014-06-14 13:39:00.00000032,4.604566835953093
2014-06-14 13:39:00.000000148,12.793274177615304
2014-06-14 13:39:00.0000007,11.25062823772582
2014-06-14 13:39:00.00000095,11.103121190561511
2014-06-14 13:39:00.000000144,37.85288865195681
2014-06-14 13:39:00.000000141,34.00622623284413
2014-06-14 13:39:00.000000162,21.167416794654194
2014-06-14 13:39:00.00000018,13.810175756487217
2014-06-14 13:39:00.00000054,10.170726197798805
2014-06-14 13:39:00.00000040,6.176553991355333
2014-06-14 13:39:00.00000096,6.2752311564517145
2014-06-14 13:39:00.00000055,28.48964811469934
2014-06-14 13:39:00.000000109,9.923873694315605
2014-06-14 13:39:00.000000151,7.711817485546413
2014-06-14 13:39:00.00000016,11.153304694459553
2014-06-14 13:39:00.00000062,11.336324795390595
2014-06-14 13:39:00.000000191,8.467315724948243
2014-06-14 13:39:00.00000034,9.709718506541364
2014-06-14 13:39:00.000000160,8.383275571496618
2014-06-14 13:39:00.00000013,6.458748506786555
2014-06-14 13:39:00.000000188,5.727404195018189
2014-06-14 13:39:00.00000086,9.389005883277921
2014-06-14 13:39:00.000000185,11.517666616989505
2014-06-14 13:39:00.00000074,9.321936197305206
2014-06-14 13:39:00.00000022,19.748050348299582
2014-06-14 13:39:00.00000036,5.0139724262867755
2014-06-14 13:39:00.000000126,4.180828175535355
2014-06-14 13:39:00.000000190,6.071142268254957
2014-06-14 13:39:00.00000042,7.144104707131651
2014-06-14 13:39:00.000000178,7.972049444384197
2014-06-14 13:39:00.000000163,5.585983220149004
2014-06-14 13:39:00.00000020,14.213032211347267
2014-06-14 13:39:00.00000098,6.857595840769031
2014-06-14 13:39:00.000000114,23.387554544075524
